,Message,Init_pos,T0A0,T0A1,T0A2,T0A3,T1A0,T1A1,T1A2,T1A3,T2A0,T2A1,T2A2,T2A3,T3A0,T3A1,T3A2,T3A3,T4A0,T4A1,T4A2,T4A3
26,"['Prey', 'South']","[5, 5]",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
27,"['Prey', 'North']","[4, 4]",2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
28,"['Prey', 'North']","[4, 5]",2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
29,"['Prey', 'North']","[4, 3]",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0
30,"['Prey', 'North']","[3, 3]",2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1
31,"['Prey', 'North']","[3, 4]",2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1
32,"['Prey', 'North']","[3, 5]",2,2,2,2,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,1
33,"['Prey', 'North']","[5, 3]",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
34,"['Prey', 'North']","[5, 4]",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
35,"['Prey', 'North']","[5, 5]",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
36,"['Prey', 'North', 'East']","[4, 4]",2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
37,"['Prey', 'North', 'East']","[4, 5]",2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
38,"['Prey', 'North', 'East']","[4, 3]",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0
39,"['Prey', 'North', 'East']","[3, 3]",2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1
40,"['Prey', 'North', 'East']","[3, 4]",2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1
41,"['Prey', 'North', 'East']","[3, 5]",2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,0,0,0,0
42,"['Prey', 'North', 'East']","[5, 3]",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
43,"['Prey', 'North', 'East']","[5, 4]",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
44,"['Prey', 'North', 'East']","[5, 5]",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
45,"['Prey', 'South', 'East']","[4, 4]",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
46,"['Prey', 'South', 'East']","[4, 5]",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
47,"['Prey', 'South', 'East']","[4, 3]",2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
48,"['Prey', 'South', 'East']","[3, 3]",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
49,"['Prey', 'South', 'East']","[3, 4]",2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1
50,"['Prey', 'South', 'East']","[3, 5]",2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1
51,"['Prey', 'South', 'East']","[5, 3]",2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2
52,"['Prey', 'South', 'East']","[5, 4]",2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
53,"['Prey', 'South', 'East']","[5, 5]",2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
54,"['Prey', 'North', 'West']","[4, 4]",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2
55,"['Prey', 'North', 'West']","[4, 5]",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
56,"['Prey', 'North', 'West']","[4, 3]",2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
57,"['Prey', 'North', 'West']","[3, 3]",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
58,"['Prey', 'North', 'West']","[3, 4]",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
59,"['Prey', 'North', 'West']","[3, 5]",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
60,"['Prey', 'North', 'West']","[5, 3]",2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2
61,"['Prey', 'North', 'West']","[5, 4]",2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
62,"['Prey', 'North', 'West']","[5, 5]",2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
63,"['Prey', 'South', 'West']","[4, 4]",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
64,"['Prey', 'South', 'West']","[4, 5]",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
65,"['Prey', 'South', 'West']","[4, 3]",2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1
66,"['Prey', 'South', 'West']","[3, 3]",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
67,"['Prey', 'South', 'West']","[3, 4]",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
68,"['Prey', 'South', 'West']","[3, 5]",2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1
69,"['Prey', 'South', 'West']","[5, 3]",2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
70,"['Prey', 'South', 'West']","[5, 4]",2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
71,"['Prey', 'South', 'West']","[5, 5]",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
